desc,titre,url,ville
"The  Museum of the Moving Image  ( MOMI ) was a museum of the history of cinema technology and media sited below  Waterloo Bridge  in London. It was opened on 15 September 1988 by  Prince Charles . The museum formed part of the cultural complex on the  South Bank  of the  River Thames . MOMI was mainly funded by private subscription and operated by the  British Film Institute . MOMI was closed temporarily in 1999, with the closure becoming permanent soon after.
",Museum of the Moving Image (London),https://en.wikipedia.org/wiki/Museum_of_the_Moving_Image_(London),2
"Coordinates :  40°34′31″N   73°58′47″W ﻿ / ﻿ 40.5753°N 73.9798°W ﻿ /  40.5753; -73.9798 
",Coney Island USA,https://en.wikipedia.org/wiki/Coney_Island_Museum,2
"The  Museum of the Moving Image  is a media museum located in a former building of the historic Astoria Studios (now  Kaufman Astoria Studios ), in the  Astoria  neighborhood in  Queens ,  New York City . The museum originally opened in 1988 as the American Museum of the Moving Image. The museum began a $67 million expansion in March 2008 and reopened in January 2011. [2]  The expansion was designed by architect  Thomas Leeser . [3] 
",Museum of the Moving Image,https://en.wikipedia.org/wiki/Museum_of_the_Moving_Image,2
"The  Merchant's House Museum , known formerly as the  Old Merchant's House  and as the  Seabury Tredwell House , is the only nineteenth-century family home in  New York City  preserved intact — both inside and out.  Built ""on  speculation "" in 1832 by Joseph Brewster, a hatter by trade, it is located at 29 East  Fourth Street , between  Lafayette Street  and the  Bowery  in  Manhattan .  It became a museum in 1936, founded by George Chapman, a cousin of the family who once lived there.
",Merchant's House Museum,https://en.wikipedia.org/wiki/Merchant%27s_House_Museum,2
"The  Goudreau Museum of Mathematics in Art and Science  was a museum of math that was open from 1980–2006 in  Long Island ,  New York . [1]  The museum was named after mathematics teacher  Bernhard Goudreau , who had died in 1985, and featured many of the 3-dimensional solid models, oversized wooden math games, and puzzles built by Goudreau and his former students. [2]  After the museum closed,  Glen Whitney , a former math professor, decided to open the  Museum of Mathematics  in Manhattan (New York City), which opened in December 2012. [3] 
",Goudreau Museum of Mathematics in Art and Science,https://en.wikipedia.org/wiki/Goudreau_Museum_of_Mathematics_in_Art_and_Science,2
"The  Chinese American Museum  (Chinese:  華美 博物館 ; abbreviated  CAM ) is a museum located in  Downtown Los Angeles  as a part of the  El Pueblo de Los Angeles Historic Monument . It is dedicated to the history and experience of  Chinese Americans  in the state of  California , the first such museum in  Southern California . It presents exhibits of  fine art  by Chinese American artists as well as historical exhibits.
",Chinese American Museum,https://en.wikipedia.org/wiki/Chinese_American_Museum,2
"A  Jewish museum  is a  museum  which focuses upon  Jewish people  and may refer seek to explore and share the Jewish experience in a given area.
",Jewish museum,https://en.wikipedia.org/wiki/Jewish_Museum_(disambiguation),2
"The  National Building Museum  is located at 401 F Street NW in  Washington, D.C. , United States.  It is a museum of ""architecture, design, engineering, construction, and  urban planning "". It was created by an  act of Congress  in 1980, and is a private  non-profit institution ; it is adjacent to the  National Law Enforcement Officers Memorial  and the  Judiciary Square   Metro  station.  The museum hosts various temporary exhibits in galleries around the spacious Great Hall.
",National Building Museum,https://en.wikipedia.org/wiki/National_Building_Museum,2
"Fort Schuyler  is a preserved 19th century  fortification  in the  New York City   borough  of  the Bronx .  It houses a museum, the  Stephen B. Luce  Library, and the Marine Transportation Department and Administrative offices of the  State University of New York Maritime College . It is considered one of the finest examples of  French-style fortifications . The fort was named in honor of Major General  Philip Schuyler  of the  Continental Army . [2] 
",Fort Schuyler,https://en.wikipedia.org/wiki/Maritime_Industry_Museum,2
"The  Wing Luke Museum of the Asian Pacific American Experience  is a  history museum  of the culture, art and history of  Asian Pacific Americans  located in  Seattle ,  Washington 's  Chinatown-International District , founded in 1967. It is a  Smithsonian Institution  affiliate, and the only pan-Asian Pacific American community-based museum in the US. [1] [2]  In February 2013 it was recognized as one of two dozen  affiliated areas  of the U.S.  National Park Service . [3] 
",Wing Luke Museum of the Asian Pacific American Experience,https://en.wikipedia.org/wiki/Wing_Luke_Museum_of_the_Asian_Pacific_American_Experience,2
"The  Mai Wah Museum  is located in  Butte Coordinates :  46°00′14″N   112°32′05″W ﻿ / ﻿ 46.00389°N 112.53472°W ﻿ /  46.00389; -112.53472 ﻿ ( Butte, Montana ) , [1]   Montana , United States.  Its mission is to document the history of  Asian  people in the  Rocky Mountains .  The museum is housed in the Wah Chong Tai building and Mai Wah Noodle Parlor building at 17 West Mercury Street. [2] 
",Mai Wah Museum,https://en.wikipedia.org/wiki/Mai_Wah_Museum,2
"The  Kam Wah Chung & Co. Museum , also known as  Kam Wah Chung Company Building , is a state park and a  National Historic Landmark  that preserves early Chinese culture in  John Day  in the  U.S. state  of  Oregon . [2]   Built in the 1870s, possibly as a trading post, [3]  it is the best-preserved example of a Chinese herbal apothecary and mercantile establishment dating to the post-Civil War period of growth in the American West. [4] 
",Kam Wah Chung & Co. Museum,https://en.wikipedia.org/wiki/Kam_Wah_Chung_%26_Co._Museum,2
"The  National Museum of Mathematics   or  MoMath [1]  is a  museum  dedicated to  mathematics  in  Manhattan ,  New York City . [2] [3] 
It opened on December 15, 2012.  It is located at 11  East 26th Street  between  Fifth  and  Madison  Avenues, across from  Madison Square Park  in the  NoMad  neighborhood.  It is the only museum dedicated to mathematics in  North America , [4]  and features over thirty  interactive  exhibits. [5] [6]  The mission of the museum is to ""enhance public understanding and perception of mathematics"". [7]  The museum is known for a special  tricycle  with  square wheels , which operates smoothly on a  catenary  surface. [8] 
",National Museum of Mathematics,https://en.wikipedia.org/wiki/National_Museum_of_Mathematics,2
"Music theory  has no  axiomatic  foundation in modern  mathematics , yet the basis of musical  sound  can be described mathematically (in  acoustics ) and exhibits ""a remarkable array of number properties"". [1]   Elements of music  such as its  form ,  rhythm  and  metre , the  pitches  of its  notes  and the  tempo  of its  pulse  can be related to the  measurement of time  and  frequency , offering ready  analogies  in  geometry .   
",Music and mathematics,https://en.wikipedia.org/wiki/Music_and_mathematics,2
"Manhattan School of Music (MSM)  is a  private   music conservatory  on the  Upper West Side  of  New York City . The school offers  degrees  on the  bachelors ,  masters , and  doctoral  levels in the areas of  classical  and  jazz  performance and composition.
",Manhattan School of Music,https://en.wikipedia.org/wiki/Manhattan_School_of_Music,2
"The American Musical and Dramatic Academy  (AMDA) is a private,   not-for-profit  college conservatory for the performing arts located in  New York City  and  Los Angeles, California .
",American Musical and Dramatic Academy,https://en.wikipedia.org/wiki/American_Musical_and_Dramatic_Academy,2
"The  School of the Museum of Fine Arts at Tufts University  (also known as the  Museum School  or  SMFA at Tufts ; formerly the  School of the Museum of Fine Arts, Boston ) is one of the schools that  Tufts University  comprises, located in  Boston ,  Massachusetts . The school offers undergraduate and graduate degrees dedicated to the  visual arts . It is affiliated with the  Museum of Fine Arts .  SMFA is also a member of the  Association of Independent Colleges of Art and Design  (AICAD), a  consortium  of several dozen leading art schools in the United States.
",School of the Museum of Fine Arts at Tufts,https://en.wikipedia.org/wiki/School_of_the_Museum_of_Fine_Arts_at_Tufts,2
"The  Brooklyn Museum  is an  art museum  located in the  New York City   borough  of  Brooklyn . At 560,000 square feet (52,000 m 2 ), the museum is  New York City 's third largest in physical size and holds an art collection with roughly 1.5 million works. [2] 
",Brooklyn Museum,https://en.wikipedia.org/wiki/Brooklyn_Museum_of_Art,2
"The  Museum of American Finance  is the  United States 's only independent  public museum  dedicated to preserving, exhibiting and teaching about American finance and financial  history .  Located in the  Financial District  in  Manhattan ,  New York City  it is an  affiliate  of the  Smithsonian Institution . [1]  It is a tax-exempt 501(c) 3 organization chartered by the  Board of Regents of the New York State Department of Education . [ citation needed ]  With education at the core of its mission, it is an active national-level advocate on behalf of  financial literacy .
",Museum of American Finance,https://en.wikipedia.org/wiki/Museum_of_American_Financial_History,2
"Herbert Mitchell Muschamp  (November 28, 1947 – October 2, 2007) was an American architecture critic.
",Herbert Muschamp,https://en.wikipedia.org/wiki/Herbert_Muschamp,2
"Coordinates :  40°43′59″N   73°59′54″W ﻿ / ﻿ 40.73295°N 73.998306°W ﻿ /  40.73295; -73.998306 
",Whitney Museum of American Art (original building),https://en.wikipedia.org/wiki/Whitney_Museum_of_American_Art_(original_building),2
"An  art museum  or  art gallery  is a building or space for the  exhibition of art , usually  visual art .
Museums can be public or private, but what distinguishes a museum is the ownership of a collection.  Paintings  are the most commonly displayed  art objects ; however,  sculptures ,  decorative arts , furniture, textiles,  costumes ,  drawings ,  pastels ,  watercolors ,  collages ,  prints ,  artist's books ,  photographs , and  installation art  are also regularly shown. [1]   Although primarily concerned with providing a space to show works of visual art, art galleries are sometimes used to host other artistic activities, such as  performance arts , music concerts, or  poetry  readings.
",Art museum,https://en.wikipedia.org/wiki/Art_Museum,2
"The  Museum of Modern Art  is a museum in New York City, USA.
",Museum of Modern Art (disambiguation),https://en.wikipedia.org/wiki/Museum_of_Modern_Art_(disambiguation),2
"The  Virginia Museum of Fine Arts , or  VMFA , is an  art museum  in  Richmond, Virginia , in the United States, which opened in 1936.
",Virginia Museum of Fine Arts,https://en.wikipedia.org/wiki/Virginia_Museum_of_Fine_Arts,2
"The  Living Torah Museum  is a group of  Orthodox Jewish   museums  that opened in 2002 and drew approximately 600,000 visitors in the first twelve years. [1]  The museums were founded and are operated by rabbi and author  Shaul Shimon Deutsch .  The first location is at 1601 41st street in  Borough Park ,  Brooklyn, New York , United States and was named a Best Museum of New York by the  Village Voice . [2]  A second location, in the  Catskill Mountains  town of  Fallsburg, New York , operates during the summer season.  A third location, which was open year-round in  Lakewood, New Jersey , closed in 2014. [1] 
",Living Torah Museum,https://en.wikipedia.org/wiki/Living_Torah_Museum,2
"The  Harvard Art Museums  are part of  Harvard University  and comprise three museums: the Fogg Museum (established in 1895 [1] ), the Busch-Reisinger Museum (established in 1903 [1] ), and the Arthur M. Sackler Museum (established in 1985 [1] ) and four research centers: the Archaeological Exploration of Sardis (founded in 1958 [2] ), the Center for the Technical Study of Modern Art (founded in 2002), [3]  the Harvard Art Museums Archives, and the Straus Center for Conservation and Technical Studies (founded in 1928 [4] ). The three museums that constitute the Harvard Art Museums were initially integrated into a single institution under the name  Harvard University Art Museums  in 1983. The word ""University"" was dropped from the institutional name in 2008.
",Harvard Art Museums,https://en.wikipedia.org/wiki/Fogg_Museum,2
"The Living Museum  in  Queens County ,  New York City , United States, is an art studio dedicated to presenting the art produced by patients at the  Creedmoor Psychiatric Center , the largest state psychiatric care institution in New York City.
",The Living Museum,https://en.wikipedia.org/wiki/The_Living_Museum,2
"The  Leslie-Lohman Museum of Gay and Lesbian Art , operated by the Leslie-Lohman Gay Art Foundation, is a visual  art museum  in  SoHo ,  Manhattan ,  New York City . It mainly collects, preserves and exhibits  visual arts  created by  LGBTQ  artists or art about LGBTQ themes, issues, and people. [1]  The Museum offers exhibitions year-round in numerous locations and owns more than 22,000 objects, including, paintings, drawings, photography, prints and sculpture. It has been recognized as one of the oldest arts groups engaged in the collection and preservation of gay art. [2]  In May 2011, the Foundation was awarded Museum status by the New York State Board of Regents. [3]  The Museum is a member of the  American Alliance of Museums  and operates pursuant to their guidelines. [4] 
",Leslie-Lohman Museum of Gay and Lesbian Art,https://en.wikipedia.org/wiki/Leslie-Lohman_Museum_of_Gay_and_Lesbian_Art,2
"The  Museum of Modern Art Department of Film , based in the  Museum of Modern Art  in  New York City , United States, and founded in 1935, contains works of international  cinema , focusing on the art and history of the film medium. [1]  The collection comprises more than 22,000 films and 4 million film stills.
",Museum of Modern Art Department of Film,https://en.wikipedia.org/wiki/Museum_of_Modern_Art_Department_of_Film,2
"This is a  partial list of works in the  Museum of Modern Art , and organized by type and department.
",List of works in the Museum of Modern Art,https://en.wikipedia.org/wiki/List_of_works_in_the_Museum_of_Modern_Art,2
"The  Boonton Historical Society and Museum , is located at 210 Main Street in  Boonton, New Jersey .  The building was constructed in 1898 as a private residence for Dr. John Taylor and his wife Adelaide Kanouse.  Since 1959, the building has served as local history museum beneath the auspices of the Boonton Historical Society. [1] 
",Boonton Historical Society and Museum,https://en.wikipedia.org/wiki/Boonton_Historical_Society_and_Museum,2
"Frederick and Pennsylvania Line Railroad Museum  is an American  nonprofit   historic-preservation  organization headquartered in  Walkersville ,  Maryland . The Museum was named after the namesake  railroad  that was built in Frederick county in 1872. [1] 
",Frederick and Pennsylvania Line Railroad Museum,https://en.wikipedia.org/wiki/Frederick_and_Pennsylvania_Line_Railroad_Museum,2
"The  Jewish Museum  is an  art museum  and repository of cultural artifacts, housed at 1109  Fifth Avenue , in the former  Felix M. Warburg House , along the Museum Mile in the  Upper East Side  of  Manhattan ,  New York City . The first Jewish museum in the United States, as well as the oldest existing Jewish museum in the world, it contains the largest collection of art and  Jewish culture  excluding  Israeli museums , more than 30,000 objects. [1]  While its collection was established in 1904 at the  Jewish Theological Seminary of America , the museum did not open to the public until 1947 when Felix Warburg's widow sold the property to the Seminary. [2]  It focuses both on artifacts of  Jewish history  and on modern and contemporary art. The museum's collection exhibition,  Scenes from the Collection , is supplemented by multiple temporary exhibitions each year. [3] 
",Jewish Museum (Manhattan),https://en.wikipedia.org/wiki/Jewish_Museum_(Manhattan),2
"A number of video games were selected by the  Museum of Modern Art , located in  New York City , as part of its permanent collection. These games were chosen by the Museum of Modern Art in order to showcase design elements within them. [1]  Fourteen initial games were announced in November 2012, with plans to expand the collection to up to forty games over time, as the museum is able to acquire the display rights for them. Six more games were added to the collection in June 2013, as well a  game console .
",List of video games in the Museum of Modern Art,https://en.wikipedia.org/wiki/List_of_video_games_in_the_Museum_of_Modern_Art,2
"The   Pennsylvania Historical and Museum Commission (PHMC)  is the governmental agency of the  Commonwealth of Pennsylvania  responsible for the collection, conservation and interpretation of Pennsylvania's historic heritage. The commission cares for historical manuscripts, public records, and objects of historic interest; museums; archeology; publications; historic sites and properties; historic preservation; geographic names; and the promotion of public interest in Pennsylvania history. [1] 
",Pennsylvania Historical and Museum Commission,https://en.wikipedia.org/wiki/Pennsylvania_Historical_and_Museum_Commission,2
"The  Carbondale Historical Society  is a local  historical society  in  Carbondale,   Pennsylvania , United States. It operates a local history  museum  on the third floor of the   Carbondale City Hall and Courthouse .
",Carbondale Historical Society and Museum,https://en.wikipedia.org/wiki/Carbondale_Historical_Society_and_Museum,2
"The  Jewish Children's Museum  is the largest  Jewish -themed children's  museum  in the  United States . It aims for children of all faiths and backgrounds to gain a positive perspective and awareness of the Jewish heritage, fostering tolerance and understanding. The permanent collection features exhibits designed to be both educational and entertaining to children, often employing interactive multimedia. At the miniature golf course on the roof, for example, each hole represents a stage in Jewish life.
",Jewish Children's Museum,https://en.wikipedia.org/wiki/Jewish_Children%27s_Museum,2
"The  Jacques Marchais Museum of Tibetan Art , located on residential  Lighthouse Hill  in the  Egbertville  neighborhood of  Staten Island ,  New York City , United States, is home to one of the United States' most extensive collections of Himalayan artifacts. [1]  The museum was created by  Jacques Marchais , (1887-1948) an American woman, to serve as a bridge between the West and the rich ancient and cultural traditions of  Tibet  and the  Himalayan region . [2]  Marchais designed her educational center to be an all-encompassing experience: it was built to resemble a rustic Himalayan  monastery  with extensive terraced gardens and grounds and a fish and  lotus  pond. [3]  The museum was praised for its authenticity by the  Dalai Lama  who visited in 1991. [4]   In 2009, the site was listed on the New York State Register and National Register of Historic Places.  A writer in the  New York Times  referred to the museum's founder under the name Jacqueline Klauber, noting that she used Marchais as her professional name. [4] 
",Jacques Marchais Museum of Tibetan Art,https://en.wikipedia.org/wiki/Jacques_Marchais_Museum_of_Tibetan_Art,2
"The  Intrepid  Sea, Air & Space Museum  is an American military and maritime history museum with a collection of  museum ships  in  New York City . It is located at Pier 86 at  46th Street  in the  Hell's Kitchen  neighborhood on the  West Side  of  Manhattan . The museum showcases the  aircraft carrier   USS  Intrepid , the  cruise missile submarine   USS  Growler , a  Concorde   SST , a  Lockheed A-12  supersonic reconnaissance plane, and the  Space Shuttle  Enterprise .
",Intrepid,"https://en.wikipedia.org/wiki/Intrepid_Sea,_Air_%26_Space_Museum",2
"The  Hebrew Union College-Jewish Institute of Religion  (also known as  HUC ,  HUC-JIR , and  The College-Institute ) is a  Jewish   seminary  with several locations in the  United States  and one location in  Jerusalem .  It is the oldest extant Jewish seminary in the  Americas [1]  and the main seminary for training  rabbis ,  cantors , educators and communal workers in  Reform Judaism . HUC-JIR has campuses in  Cincinnati, Ohio ,  New York City ,  Los Angeles, California  and  Jerusalem . The Jerusalem campus is the only seminary in  Israel  for training  Reform Jewish  clergy.
",Hebrew Union College-Jewish Institute of Religion,https://en.wikipedia.org/wiki/Hebrew_Union_College-Jewish_Institute_of_Religion_Museum,2
"The  Harbor Defense Museum , sometimes called  The Caponier , located within the grounds of  Fort Hamilton  in the  Bay Ridge  section of  Brooklyn  is  a 19th-century  fort ,  New York City 's only  military museum  and one of only seventy military museums in the United States that is funded and operated by the  Defense Department . [1] 
",Harbor Defense Museum,https://en.wikipedia.org/wiki/Harbor_Defense_Museum,2
"The  Solomon R. Guggenheim Museum , often referred to as  The Guggenheim , is an art museum located at 1071  Fifth Avenue  on the corner of  East 89th Street  in the  Upper East Side  neighborhood of  Manhattan , New York City. It is the permanent home of a continuously expanding collection of  Impressionist ,  Post-Impressionist , early  Modern  and  contemporary art  and also features special exhibitions throughout the year. The museum was established by the  Solomon R. Guggenheim Foundation  in 1939 as the Museum of Non-Objective Painting, under the guidance of its first director, the artist  Hilla von Rebay . It adopted its current name after the death of its founder,  Solomon R. Guggenheim , in 1952.
",Solomon R. Guggenheim Museum,https://en.wikipedia.org/wiki/Solomon_R._Guggenheim_Museum,2
"Queens College  ( QC ) is one of the four-year colleges in the  City University of New York  system. Its 80-acre campus is located technically in the neighborhood of  Flushing, Queens , with a student body that represents over 170 countries. Queens College is consistently ranked among the leading institutions in the nation for the quality of its faculty and academic programs, the achievement of its students, and its affordability.
","Queens College, City University of New York",https://en.wikipedia.org/wiki/Godwin-Ternbach_Museum,2
"The  Girl Scout Museum and Archives  is part of the Girl Scout National Historic Preservation Center at the  Girl Scouts   headquarters  located at 420 Fifth Avenue in  New York City . It was founded in 1987 to promote and preserve scouting history and its  collection  dates back to 1912 when the Girl Scouts were founded. The museum holds more than 60,000 photos, 7,000 publications, 650 uniforms and an  a/v  collection dating back to 1918.
",Girl Scout Museum and Archives,https://en.wikipedia.org/wiki/Girl_Scout_Museum,2
"The  Garibaldi-Meucci Museum , formerly known as the  Garibaldi Memorial , is a  circa  1840  Gothic Revival  cottage in the  Rosebank  section of  Staten Island, New York . It was home to inventor and candle maker  Antonio Meucci  (1808–1889). [2]  The Italian revolutionary and political leader  Giuseppe Garibaldi  (1807–1882) lived there from 1851 to 1853.
",Garibaldi-Meucci Museum,https://en.wikipedia.org/wiki/Garibaldi-Meucci_Museum,2
"FusionArts Museum (s), first founded at 57  Stanton Street  on  Manhattan 's  Lower East Side  are a series of curated exhibition spaces dedicated to the exhibition and archiving of ""fusion art"". The museum was and remains at its successive locations a  not-for-profit   gallery  operated by  Converging Arts Media Organization , a not-for-profit arts organization whicj promotes emerging  American  and international fusion artists.  Though the initial space in  Manhattan   was converted into a commercial art gallery in 2012 [1]  and is currently not operating as a Fusionarts museum other spaces in Prague, Czech, Republic and Easton, Pennsylvania are.
",FusionArts Museums,https://en.wikipedia.org/wiki/FusionArts_Museum,2
"The  Bronx Children's Museum  is a  children's museum  founded in 2005 in the  South Bronx  whose primary exhibition space is set to open on the second floor of the Power House building in  Mill Pond Park . [3]  Since 2011, the museum has provided services out of its Museum On The Go! bus, also known as the ""purple bus"". [5] [6]  The museum reaches about 10,000 people per year through the purple bus. [5] [7] 
",Bronx Children's Museum,https://en.wikipedia.org/wiki/Bronx_Children%27s_Museum,2
"The  Bernard Museum of Judaica , formally the  Herbert & Eileen Bernard Museum of Judaica  is part of  Temple Emanu-El  on Manhattan's  Upper East Side . The museum consists of three galleries. The first two galleries are often used for temporary exhibitions. The third gallery is the permanent collection which contains items of Judaica and Temple memorabilia. Some of the museum's more than 1,000 objects date back to the 14th century. [1]   Not limited to items from Emanu-El's history, the collection also includes items from the histories of Temple Emanu-El,  Temple Beth-El  (merged with Temple Emanu-el in 1927),  Ansche Chesed  and  Adas Jeshurun  who merged to form Beth-El in 1974. [2] 
",Bernard Museum of Judaica,https://en.wikipedia.org/wiki/Bernard_Museum_of_Judaica,2
"The  American Folk Art Museum  is an art museum in the  Upper West Side  of  Manhattan , at 2,  Lincoln Square , Columbus Avenue at 66th Street. It is the premier institution devoted to the aesthetic appreciation of  folk art  and creative expressions of contemporary  self-taught artists  from the United States and abroad.
",American Folk Art Museum,https://en.wikipedia.org/wiki/American_Folk_Art_Museum,2
"The  American Museum of Natural History  (abbreviated as  AMNH ), located on the  Upper West Side  of  Manhattan ,  New York City , is one of the largest  museums  in the world. Located in Theodore Roosevelt Park across the street from  Central Park , the museum complex comprises 28 interconnected buildings housing 45 permanent exhibition halls, in addition to a planetarium and a library. The museum collections contain over 33 million specimens [5]  of plants, animals, fossils, minerals, rocks, meteorites, human remains, and human  cultural artifacts , of which only a small fraction can be displayed at any given time, and occupies more than 2 million square feet (0.19 × 10 ^ 6  m 2 ). The museum has a full-time scientific staff of 225, sponsors over 120 special field expeditions each year, [6]  and averages about five million visits annually. [7] 
",American Museum of Natural History,https://en.wikipedia.org/wiki/American_Museum_of_Natural_History,2
"The  9/11 Tribute Museum , formerly known as the  9/11 Tribute Center  and  Tribute WTC  shares personal stories of family members who lost loved ones, survivors, rescue and recovery workers, volunteers, and  Lower Manhattan  residents with those who want to learn about the  September 11 attacks . It is located in the  World Trade Center  section of  Manhattan ,  New York City  and provides walking tours and galleries with 9/11 artifacts and history.
",9/11 Tribute Museum,https://en.wikipedia.org/wiki/9/11_Tribute_Museum,2
"The Andy Warhol Museum  is located on the  North Shore  of  Pittsburgh ,  Pennsylvania , in the  United States . It is the largest museum in  North America  dedicated to a single artist. [4]   The museum holds an extensive permanent collection of art and archives from the  Pittsburgh-born   pop art  icon  Andy Warhol .
",The Andy Warhol Museum,https://en.wikipedia.org/wiki/The_Andy_Warhol_Museum,2
"The  Schwules Museum*  ( Gay Museum* ) is a museum exhibiting  LGBT life  in  Berlin ,  Germany , which opened in 1985.
",Schwules Museum,https://en.wikipedia.org/wiki/Schwules_Museum,2
"The  U.S. Army Medical Department Museum  — or  AMEDD Museum  — at  Fort Sam Houston ,  San Antonio ,  Texas , originated as part of the Army's  Field Service School  at  Carlisle Barracks , Pennsylvania. It moved to Fort Sam Houston in 1946. It is currently a component of the  U.S. Army Medical Department Center and School .
",United States Army Medical Department Museum,https://en.wikipedia.org/wiki/United_States_Army_Medical_Department_Museum,2
"The  United States Army Quartermaster Museum , located at  Fort Lee, Virginia , is an AAM accredited museum in the Commonwealth of Virginia. [2]  The museum's aim is to preserve and exhibit the history of the  Quartermaster Corps , which was formed in 1775 and to date it has collected more than 24,000 items. [3]  The Museum also serves the  Quartermaster Center and School  as a classroom for the teaching of history, educating more than 16,000  soldiers ,  non-commissioned officers ,  warrant officers , and  officers  a year. [4] 
",U.S. Army Quartermaster Museum,https://en.wikipedia.org/wiki/Army_Quartermaster_Museum,2
"The  National Museum of Health and Medicine  ( NMHM ) is a museum in  Silver Spring, Maryland , near  Washington, DC . [1]  The museum was founded by  U.S. Army Surgeon General   William A. Hammond  as the  Army Medical Museum  ( AMM ) in 1862; [2]  it became the NMHM in 1989 and relocated to its present site at the Army's  Forest Glen Annex  in 2011. [3]  An element of the  Defense Health Agency [4]  (DHA), the NMHM is a member of the National Health Sciences Consortium. [5] 
",National Museum of Health and Medicine,https://en.wikipedia.org/wiki/National_Museum_of_Health_and_Medicine,2
"The  Army Medical Museum and Library  ( AMML ) of the  U.S. Army  was a large brick building constructed in 1887 at South B Street (now  Independence Avenue ) and 7th Street, SW,  Washington, D.C. , which is directly on the  National Mall . It was designated a  National Historic Landmark  in 1965 and added to the  National Register of Historic Places  in 1966.  The building was demolished in 1969, and the collections at the focus of the landmark designation were dispersed.
",Army Medical Museum and Library,https://en.wikipedia.org/wiki/Army_Medical_Museum_and_Library,2
"Fort Huachuca  is a  United States Army   installation , established 3 March 1877 as Camp Huachuca. The garrison is now under the command of the  United States Army Installation Management Command .  It is located in  Cochise County , in southeast  Arizona , about 15 miles (24 km) north of the border with Mexico and at the northern end of the Huachuca Mountains, next to the town of  Sierra Vista . From 1913 to 1933 the fort was the base for the "" Buffalo Soldiers "" of the  10th Cavalry Regiment . During the buildup of World War II, the fort had quarters for more than 25,000 male soldiers and hundreds of  WACs . In the 2010 census, Fort Huachuca had a population of about 6,500 active duty soldiers, 7,400 military family members and 5,000 civilian employees. Fort Huachuca  has over 18,000 people on post during the peak working hours of 0700 and 1600 on week days, making it one of the busiest Army installations.
",Fort Huachuca,https://en.wikipedia.org/wiki/Fort_Huachuca,2
"The  National Infantry Museum and Soldier Center  is a museum located in  Columbus, Georgia , just outside the Maneuver Center of Excellence at  Fort Benning . The 190,000-square-foot museum opened in June 2009.  
",National Infantry Museum,https://en.wikipedia.org/wiki/National_Infantry_Museum,2
"The  Chaplain Corps of the United States Army  consists of ordained  clergy  of multiple faiths who are  commissioned  Army officers serving as  military chaplains  as well as  enlisted  soldiers who serve as assistants. Their purpose is to offer religious  church services ,  counseling , and  moral support  to the armed forces, whether in  peacetime  or at war.
",Chaplain Corps (United States Army),https://en.wikipedia.org/wiki/Chaplain_Corps_(United_States_Army),2
"The  U.S. Cavalry Museum  is a museum located on  Fort Riley  in  Fort Riley, Kansas , United States.
",U.S. Cavalry Museum,https://en.wikipedia.org/wiki/U.S._Cavalry_Museum,2
"Coordinates :  31°19′27″N   085°42′47″W ﻿ / ﻿ 31.32417°N 85.71306°W ﻿ /  31.32417; -85.71306 
",United States Army Aviation Museum,https://en.wikipedia.org/wiki/United_States_Army_Aviation_Museum,2
"The  National Museum of the United States Army  ( NMUSA ) is planned as the official museum for the history of the United States Army and is under construction just outside Washington, DC. The objectives of the museum are to honor America’s soldiers, preserve army history, and educate the public about the army’s role in American history.
",National Museum of the United States Army,https://en.wikipedia.org/wiki/National_Museum_of_the_United_States_Army,2
"The  National Guard Memorial Museum  is a  military museum  hosted by the National Guard Educational Foundation.  It is located in northwestern  Washington, DC , near the  National Postal Museum ,  Union Station  and  Georgetown University Law Center . Covering 5600 square feet, the Museum features six different thematic galleries all relating to the  National Guard of the United States : [1] 
",National Guard Memorial Museum,https://en.wikipedia.org/wiki/National_Guard_Memorial_Museum,2
"The  Saginaw Valley Naval Ship Museum  is dedicated to documenting the history of the United States Navy. The museum will be permanently housed in the  USS  Edson , a retired  United States Navy  destroyer that has recently been converted to a museum. The museum is located in  Bay City, Michigan , United States. The man responsible for this destroyer being opened for a museum is Mike Kegley, the president of the Saginaw Valley Naval Ship Museum, who has worked on the project for the last fifteen years. This destroyer will be the main event for the museum as it has plans to expand into other exhibits in the years to come. The vice president Richard Janke, the Secretary Mary Kegley, and the treasurer Mark Janke also run the museum.
",Saginaw Valley Naval Ship Museum,https://en.wikipedia.org/wiki/Saginaw_Valley_Naval_Ship_Museum,2
"A  museum ship , also called a  memorial ship , is a  ship  that has been preserved and converted into a  museum  open to the public for educational or  memorial  purposes. Some are also used for training and recruitment purposes, mostly for the small number of museum ships that are still operational and thus capable of regular movement. [1] 
",Museum ship,https://en.wikipedia.org/wiki/Museum_ship,2
"A  museum  is distinguished by a  collection  of often unique objects that forms the core of its activities for  exhibitions ,  education ,  research , etc. This differentiates it from an  archive  or  library , where the contents may be more paper-based, replaceable and less exhibition oriented, or a  private collection  of art formed by an individual, family or institution that may grant no public access. A museum normally has a collecting policy for new acquisitions, so only objects in certain categories and of a certain quality are accepted into the collection.  The process by which an object is formally included in the collection is called  accessioning  and each object is given a unique  accession number .
",Collection (artwork),https://en.wikipedia.org/wiki/Museum_collection,2
